,motif_address,motif_id,motif_n,total_gap,kink_factor,kink_std,intensity_kink,intensity_kink_std,white_noise,stimuli_path,id,SDoTMF,mean_SDoTMF
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink1.0_intensitykink0.0whiteNoiseFalse.wav,19,[44.48809653610536],44.48809653610536
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink1.0_intensitykink1.0whiteNoiseTrue.wav,19,[84.69749730395779],84.69749730395779
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink1.0_intensitykink1.0whiteNoiseFalse.wav,19,[76.01127295932716],76.01127295932716
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink0.0_intensitykink0.0whiteNoiseTrue.wav,20,[38.612059552551166],38.612059552551166
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink0.0_intensitykink0.0whiteNoiseFalse.wav,20,[6.606343669864837],6.606343669864837
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink0.0_intensitykink1.0whiteNoiseTrue.wav,20,[53.24724765404453],53.24724765404453
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink0.0_intensitykink1.0whiteNoiseFalse.wav,20,[19.76284669636681],19.76284669636681
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink1.0_intensitykink0.0whiteNoiseTrue.wav,20,[90.8927261016199],90.8927261016199
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink1.0_intensitykink0.0whiteNoiseFalse.wav,20,[36.86743631518896],36.86743631518896
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink1.0_intensitykink1.0whiteNoiseTrue.wav,20,[91.92270709391316],91.92270709391316
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif62.wav,motif62,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif62_kink1.0_intensitykink1.0whiteNoiseFalse.wav,20,[59.80354461539297],59.80354461539297
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink0.0_intensitykink0.0whiteNoiseTrue.wav,21,[21.01378226134297],21.01378226134297
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink0.0_intensitykink0.0whiteNoiseFalse.wav,21,[-6.971836056562242],-6.971836056562242
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink0.0_intensitykink1.0whiteNoiseTrue.wav,21,[31.378142729874256],31.378142729874256
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink0.0_intensitykink1.0whiteNoiseFalse.wav,21,[-5.042387686635775],-5.042387686635775
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink1.0_intensitykink0.0whiteNoiseTrue.wav,21,[134.215935929025],134.215935929025
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink1.0_intensitykink0.0whiteNoiseFalse.wav,21,[-4.861581079990713],-4.861581079990713
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink1.0_intensitykink1.0whiteNoiseTrue.wav,21,[143.046427475234],143.046427475234
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif57.wav,motif57,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif57_kink1.0_intensitykink1.0whiteNoiseFalse.wav,21,[5.4684528021214565],5.4684528021214565
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink0.0_intensitykink0.0whiteNoiseTrue.wav,22,[35.47439277051504],35.47439277051504
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink0.0_intensitykink0.0whiteNoiseFalse.wav,22,[-5.994899761587756],-5.994899761587756
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink0.0_intensitykink1.0whiteNoiseTrue.wav,22,[41.004095697108774],41.004095697108774
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink0.0_intensitykink1.0whiteNoiseFalse.wav,22,[-1.345695892028695],-1.345695892028695
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink1.0_intensitykink0.0whiteNoiseTrue.wav,22,[118.03904659026264],118.03904659026264
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink1.0_intensitykink0.0whiteNoiseFalse.wav,22,[2.0036432440331535],2.0036432440331535
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink1.0_intensitykink1.0whiteNoiseTrue.wav,22,[101.08394923706359],101.08394923706359
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif50.wav,motif50,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif50_kink1.0_intensitykink1.0whiteNoiseFalse.wav,22,[2.290215802410744],2.290215802410744
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink0.0_intensitykink0.0whiteNoiseTrue.wav,23,[18.21820767533601],18.21820767533601
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink0.0_intensitykink0.0whiteNoiseFalse.wav,23,[13.644046973082835],13.644046973082835
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink0.0_intensitykink1.0whiteNoiseTrue.wav,23,[31.05624591246144],31.05624591246144
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink0.0_intensitykink1.0whiteNoiseFalse.wav,23,[16.844429490474425],16.844429490474425
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink1.0_intensitykink0.0whiteNoiseTrue.wav,23,[118.56230380909787],118.56230380909787
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink1.0_intensitykink0.0whiteNoiseFalse.wav,23,[36.21654635885738],36.21654635885738
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink1.0_intensitykink1.0whiteNoiseTrue.wav,23,[102.03834174109592],102.03834174109592
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif22.wav,motif22,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif22_kink1.0_intensitykink1.0whiteNoiseFalse.wav,23,[39.046677100443816],39.046677100443816
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink0.0_intensitykink0.0whiteNoiseTrue.wav,24,[26.272304862457247],26.272304862457247
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink0.0_intensitykink0.0whiteNoiseFalse.wav,24,[9.945026038723151],9.945026038723151
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink0.0_intensitykink1.0whiteNoiseTrue.wav,24,[72.71624862165268],72.71624862165268
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink0.0_intensitykink1.0whiteNoiseFalse.wav,24,[22.38993666173291],22.38993666173291
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink1.0_intensitykink0.0whiteNoiseTrue.wav,24,[73.34176392886395],73.34176392886395
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink1.0_intensitykink0.0whiteNoiseFalse.wav,24,[31.749113453612715],31.749113453612715
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink1.0_intensitykink1.0whiteNoiseTrue.wav,24,[120.06185482465418],120.06185482465418
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif59.wav,motif59,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif59_kink1.0_intensitykink1.0whiteNoiseFalse.wav,24,[70.26878323105981],70.26878323105981
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink0.0_intensitykink0.0whiteNoiseTrue.wav,25,[42.83292502175738],42.83292502175738
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink0.0_intensitykink0.0whiteNoiseFalse.wav,25,[-2.7413927657007306],-2.7413927657007306
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink0.0_intensitykink1.0whiteNoiseTrue.wav,25,[38.43050773788736],38.43050773788736
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink0.0_intensitykink1.0whiteNoiseFalse.wav,25,[2.032720654116337],2.032720654116337
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink1.0_intensitykink0.0whiteNoiseTrue.wav,25,[100.31922437656621],100.31922437656621
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink1.0_intensitykink0.0whiteNoiseFalse.wav,25,[-0.3145334968316028],-0.3145334968316028
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink1.0_intensitykink1.0whiteNoiseTrue.wav,25,[146.071807932354],146.071807932354
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif25.wav,motif25,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif25_kink1.0_intensitykink1.0whiteNoiseFalse.wav,25,[11.525475503058356],11.525475503058356
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink0.0_intensitykink0.0whiteNoiseTrue.wav,26,[42.79169826829402],42.79169826829402
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink0.0_intensitykink0.0whiteNoiseFalse.wav,26,[-1.331531565740476],-1.331531565740476
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink0.0_intensitykink1.0whiteNoiseTrue.wav,26,[35.845759842808],35.845759842808
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink0.0_intensitykink1.0whiteNoiseFalse.wav,26,[6.572160459589112],6.572160459589112
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink1.0_intensitykink0.0whiteNoiseTrue.wav,26,[94.79380583668683],94.79380583668683
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink1.0_intensitykink0.0whiteNoiseFalse.wav,26,[-0.3060903823804084],-0.3060903823804084
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink1.0_intensitykink1.0whiteNoiseTrue.wav,26,[70.84703137913446],70.84703137913446
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif48.wav,motif48,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif48_kink1.0_intensitykink1.0whiteNoiseFalse.wav,26,[5.079848450865959],5.079848450865959
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink0.0_intensitykink0.0whiteNoiseTrue.wav,27,[27.57343643877219],27.57343643877219
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink0.0_intensitykink0.0whiteNoiseFalse.wav,27,[-4.035110791986062],-4.035110791986062
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink0.0_intensitykink1.0whiteNoiseTrue.wav,27,[69.43546555635439],69.43546555635439
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink0.0_intensitykink1.0whiteNoiseFalse.wav,27,[2.5376710866064776],2.5376710866064776
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink1.0_intensitykink0.0whiteNoiseTrue.wav,27,[109.74424604154461],109.74424604154461
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink1.0_intensitykink0.0whiteNoiseFalse.wav,27,[5.740001298864372],5.740001298864372
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink1.0_intensitykink1.0whiteNoiseTrue.wav,27,[88.0042995453566],88.0042995453566
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif34.wav,motif34,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif34_kink1.0_intensitykink1.0whiteNoiseFalse.wav,27,[17.288168890014436],17.288168890014436
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink0.0_intensitykink0.0whiteNoiseTrue.wav,28,[49.99212270374406],49.99212270374406
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink0.0_intensitykink0.0whiteNoiseFalse.wav,28,[-7.665663663209393],-7.665663663209393
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink0.0_intensitykink1.0whiteNoiseTrue.wav,28,[34.69146097015384],34.69146097015384
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink0.0_intensitykink1.0whiteNoiseFalse.wav,28,[-8.939235809396374],-8.939235809396374
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink1.0_intensitykink0.0whiteNoiseTrue.wav,28,[80.38470928249421],80.38470928249421
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink1.0_intensitykink0.0whiteNoiseFalse.wav,28,[-7.331316037755681],-7.331316037755681
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink1.0_intensitykink1.0whiteNoiseTrue.wav,28,[87.32210869481173],87.32210869481173
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif33.wav,motif33,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif33_kink1.0_intensitykink1.0whiteNoiseFalse.wav,28,[1.427267004841966],1.427267004841966
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif41.wav,motif41,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif41_kink0.0_intensitykink0.0whiteNoiseTrue.wav,29,[49.58777703006924],49.58777703006924
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif41.wav,motif41,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif41_kink0.0_intensitykink0.0whiteNoiseFalse.wav,29,[17.854119815039304],17.854119815039304
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif41.wav,motif41,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif41_kink0.0_intensitykink1.0whiteNoiseTrue.wav,29,[58.670422942329616],58.670422942329616
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif41.wav,motif41,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif41_kink0.0_intensitykink1.0whiteNoiseFalse.wav,29,[17.278975021887426],17.278975021887426
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif41.wav,motif41,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif41_kink1.0_intensitykink0.0whiteNoiseTrue.wav,29,[102.43438349238622],102.43438349238622
